시군구,시장명,점포명,점포(ID),분류,소재지도로명주소,소재지지번주소,위도,경도,전화번호,홈페이지,배달서비스,취급품목,주력상품,비고,데이터기준일자
서구,양동닭전길시장,주원닭집,1589,도소매,광주광역시 서구 양동시장1길 26,광주광역시 서구 양동 5-282,35.15285103,126.9035586,062-352-5289,,N,도소매,닭,,44441
서구,양동닭전길시장,고흥닭집,1590,도소매,광주광역시 서구 양동시장1길 26-2,광주광역시 서구 양동 5-289,35.15277693,126.9036574,062-366-8727,,N,도소매,닭,,44441
서구,양동닭전길시장,태원닭집,1591,도소매,광주광역시 서구 양동시장1길 26-2,광주광역시 서구 양동 5-289,35.15275349,126.9036848,062-367-5292,,N,도소매,닭,,44441
서구,양동닭전길시장,건강닭집,1592,도소매,광주광역시 서구 양동시장1길 26-2,광주광역시 서구 양동 5-289,35.1526949,126.9037669,062-369-1207,,N,도소매,닭,,44441
서구,양동닭전길시장,장흥분제소,1593,도소매,광주광역시 서구 양동시장1길 28-5,광주광역시 서구 양동 5-308,35.15268959,126.9037275,062-369-3157,,N,도소매,약초,,44441
서구,양동닭전길시장,영암월출생약원,1594,도소매,광주광역시 서구 양동시장1길 30,광주광역시 서구 양동 5-312,35.15260743,126.9037764,062-368-8660,,N,도소매,약초,,44441
서구,양동닭전길시장,청풍방앗간,1595,도소매,광주광역시 서구 양동시장1길 30-1,광주광역시 서구 양동 5-315,35.1525771,126.903883,062-369-2843,,N,도소매,"떡,참기름",,44441
서구,양동건어물시장,과일촌,1613,소매,광주광역시 서구 천변좌로246번길 5,광주광역시 서구 양동 5-137,35.15362135,126.9028995,062-365-1457,,Y,도소매,"사과,복숭아,귤",,44420
서구,양동건어물시장,금화상회,1614,도소매,광주광역시 서구 천변좌로246번길 5,광주광역시 서구 양동 5-137,35.15348489,126.9028635,062-366-6886,,N,도소매,"닭,오리,삼계/밤,은행",,44420
서구,양동건어물시장,대원상회,1615,도소매,광주광역시 서구 천변좌로254번길 6,광주광역시 서구 양동 5-160,35.15304415,126.9032401,062-362-1808,,N,도소매,"건고추,고춧가루",,44420
서구,양동건어물시장,대일상사,1616,도소매,광주광역시 서구 천변좌로254번길 6(양동),광주광역시 서구 양동 5-160,35.15307734,126.9032108,062-368-1818,,N,도소매,"건고추,고춧가루",,44420
서구,양동건어물시장,동진물산,1618,도소매,광주광역시 서구 양동시장1길 15,광주광역시 서구 양동 5-138,35.15344247,126.9028984,062-368-7988,,N,도소매,"새우,진미채,멸치",,44420
서구,양동건어물시장,삼풍상회,1619,도소매,광주광역시 서구 천변좌로 262,광주광역시 서구 양동 5,35.15346109,126.9028714,062-361-0778,,N,도소매,"김,멸치,갈치",,44420
서구,양동건어물시장,승덕상회,1620,도소매,광주광역시 서구 양동시장1길 16,광주광역시 서구 양동 5-76,35.15343764,126.9027076,062-365-9968,,N,도소매,"밤,대추,은행,명태",,44420
서구,양동건어물시장,승덕상회 2점포,1621,도소매,광주광역시 서구 양동시장1길 16,광주광역시 서구 양동 5-76,35.15343764,126.9027076,,,N,도소매,"밤,대추,은행",,44420
서구,양동건어물시장,신흥상회,1622,도소매,광주광역시 서구 양동시장1길 20,광주광역시 서구 양동 5-73,35.15327645,126.902945,062-369-6381,,N,도소매,"김,새우,명태,멸치",,44420
서구,양동건어물시장,양동약초,1623,도소매,광주광역시 서구 천변좌로254번길 6-1,광주광역시 서구 양동 5-72,35.15310868,126.9031864,062-366-1125,,N,도소매,"삼계탕재료,인삼,새싹보리,맥주효모,마리골드",,44420
서구,양동건어물시장,영도상사,1624,도소매,광주광역시 서구 양동시장1길 17-1 (양동) 영도상회,광주광역시 서구 양동 5-167 (양동) 영도상회,35.15335869,126.9030483,062-362-6469,,N,도소매,"다시마,멸치,김",,44420
서구,양동건어물시장,영풍상회,1625,도소매,광주광역시 서구 천변좌로 262,광주광역시 서구 양동 5,35.15277206,126.9044363,062-362-5910,,N,도소매,"새우,김,멸치,명태,명태껍질",,44420
서구,양동건어물시장,장흥상회,1626,도소매,광주광역시 서구 양동시장1길 18-2,광주광역시 서구 양동 5-360,35.15323259,126.9029852,062-369-4534,,N,도소매,"진도돌미역,갈치,멸치,새우",,44420
서구,양동건어물시장,해덕상회,1627,도소매,광주광역시 서구 양동시장1길 18-1,광주광역시 서구 양동 5-74,35.15326549,126.9029316,062-366-5644,,N,도소매,"진도돌미역,명태,새우,갈치,오징어,김",,44420
서구,양동건어물시장,제2삼신상회,1628,도소매,광주광역시 서구 양동시장1길 18,광주광역시 서구 양동 5-229,35.15331538,126.9028836,062-364-2348,,N,도소매,"대추,새우,김,지리",,44420
서구,양동건어물시장,지리산약초,1629,도소매,광주광역시 서구 양동시장1길 16 양동지리산약초(건어물라인),광주광역시 서구 양동 5-76 양동지리산약초(건어물라인),35.15335963,126.9028002,062-363-3547,,N,도소매,"우슬,느릎나무,헛개나무,칡,도라지,구기자,산수유",,44420
서구,양동건어물시장,진양상회,1630,도소매,광주광역시 서구 양동시장1길 20-1,광주광역시 서구 양동 5-227,35.15311068,126.9031092,062-369-2245,,N,도소매,"돌미역,멸치,새우,홍합,명태",,44420
서구,양동건어물시장,해남상회,1632,도소매,광주광역시 서구 천변좌로 262,광주광역시 서구 양동 5,35.15330713,126.9029089,062-366-0811,,N,도소매,"미역,아몬드,땅콩,새우,명태",,44420
서구,양동건어물시장,광산유통,1633,도소매,광주광역시 서구 천변좌로254번길 3-2,광주광역시 서구 양동 5-54,35.15327696,126.903656,062-364-1265,,N,도소매,"황태, 오징어",,44420
서구,양동건어물시장,영창상회,1634,도소매,광주광역시 서구 천변좌로254번길 3,광주광역시 서구 양동 5-235,35.15324008,126.9036177,062-362-0580,,N,도소매,"과매기, 오징어",,44420
서구,양동건어물시장,속초상회,1635,도소매,광주광역시 서구 천변좌로254번길 5,광주광역시 서구 양동 5-236,35.15321611,126.9035839,062-363-1599,,N,도소매,"멸치, 미역",,44420
서구,양동건어물시장,영도상사,1636,도소매,광주광역시 서구 천변좌로254번길 5,광주광역시 서구 양동 5-236,35.15297857,126.9033708,062-362-6469,,N,도소매,"말린새우, 미역, 피문어",,44420
서구,양동건어물시장,해농물산,1637,도소매,광주광역시 서구 천변좌로254번길 5,광주광역시 서구 양동 5-236,35.15296749,126.9033445,062-367-1502,,N,도소매,미역,,44420
서구,양동건어물시장,대양상사,1638,도소매,광주광역시 서구 천변좌로254번길 9 (양동),광주광역시 서구 양동 5-41 (양동),35.15275535,126.903261,062-362-2829,,N,도소매,"대추, 미역, 땅콩",,44420
서구,양동건어물시장,대범상회,1639,도소매,광주광역시 서구 천변좌로254번길 5,광주광역시 서구 양동 5-236,35.15307068,126.9034923,062-365-7534,,N,도소매,"오징어, 미역, 대추",,44420
서구,양동건어물시장,신명상회,1640,도소매,광주광역시 서구 독립로185번길 29-1,광주광역시 서구 양동 29-1,35.15124095,126.9026725,062-365-3212,,N,도소매,"북어포, 멸치, 말린새우",,44420
서구,양동건어물시장,서울상회,1641,도소매,광주광역시 서구 양동시장3길 22,광주광역시 서구 양동 5-28,35.15234866,126.9024713,062-363-4440,,N,도소매,"조미구운채,북어포,멸치",,44420
서구,양동건어물시장,거창상회,1642,도소매,광주광역시 서구 양동시장3길 15,광주광역시 서구 양동 5-178,35.15278059,126.9021714,062-364-9912,,N,도소매,"마늘, 호박, 토란",,44420
서구,양동건어물시장,드림유통,1645,도소매,광주광역시 서구 천변좌로254번길 5,광주광역시 서구 양동 5-236,35.15283188,126.9030176,062-363-6646,,N,도소매,"멸치, 미역,김자반",,44420
서구,양동건어물시장,남양상회,1646,도소매,광주광역시 서구 천변좌로254번길 5,광주광역시 서구 양동 5-236,35.15288664,126.9030846,062-367-2654,,N,도소매,"재래김, 멸치, 말린새우",,44420
서구,양동건어물시장,금곡상회,1647,도소매,광주광역시 서구 천변좌로254번길 5,광주광역시 서구 양동 5-236,35.15305616,126.903244,062-361-6983,,N,도소매,"멸치, 재래김, 복어포",,44420
서구,양동건어물시장,대영상회,1648,도소매,광주광역시 서구 천변좌로 204,광주광역시 서구 양동 347-2,35.15273538,126.9030941,062-369-0950,,N,도소매,"복어포, 황태, 조미, 밤",,44420
서구,양동건어물시장,무안상회,1649,도소매,광주광역시 서구 천변좌로 204,광주광역시 서구 양동 347-2,35.15339665,126.9026637,062-366-3445,,N,도소매,"대추, 밤, 오징어, 복어포",,44420
서구,양동건어물시장,7호상회,1652,수산물,광주광역시 서구 천변좌로246번길 16(양동),광주광역시 서구 양동 5-254,35.15307121,126.901909,,,Y,수산물,갈치,,44441
서구,양동수산시장,15호상회,1653,수산물,광주광역시 서구 천변좌로246번길 16 에이동 1층 206 15호상회,광주광역시 서구 양동 5-254 에이동 1층 206 15호상회,35.15309597,126.9019343,062-653-0296,,Y,수산물,갈치,,44441
서구,양동수산시장,17호상회,1654,수산물,광주광역시 서구 천변좌로246번길 16(양동),광주광역시 서구 양동 5-254,35.15305165,126.9019361,,,Y,수산물,갈치,,44441
서구,양동수산시장,63호상회,1655,수산물,광주광역시 서구 천변좌로246번길 16(양동),광주광역시 서구 양동 5-254,35.15302557,126.9019712,062-367-0401,,Y,수산물,갈치,,44441
서구,양동수산시장,72호상회,1656,수산물,광주광역시 서구 천변좌로246번길 16(양동),광주광역시 서구 양동 5-254,35.1530673,126.9018676,,,Y,수산물,갈치,,44441
서구,양동수산시장,82호상회,1657,수산물,광주광역시 서구 천변좌로246번길 16(양동),광주광역시 서구 양동 5-254,35.15302753,126.9019306,,,Y,수산물,갈치,,44441
서구,양동수산시장,100호상회,1658,수산물,광주광역시 서구 천변좌로246번길 16(양동),광주광역시 서구 양동 5-254,35.15307904,126.9018676,,,Y,수산물,갈치,,44441
서구,양동수산시장,광신푸드모아,1659,도소매,광주광역시 서구 양동시장1길 16,광주광역시 서구 양동 5-76,35.15339287,126.9027327,062-346-1512,,Y,도소매,"고추장, 물 등 식품",,44441
서구,양동수산시장,광주광역시상회,1660,도소매,광주광역시 서구 양동시장3길 14 (양동) 광주광역시상회,광주광역시 서구 양동 259-2 (양동) 광주광역시상회,35.15276012,126.9017521,062-369-1078,,Y,도소매,"갈치, 꽃게",,44441
서구,양동수산시장,광주수산111호상회,1661,수산물,광주광역시 서구 천변좌로246번길 16(양동),광주광역시 서구 양동 5-254,35.1531602,126.9019076,062-363-7290,,Y,수산물,"갈치, 오징어, 고등어",,44441
서구,양동수산시장,남일수산,1662,수산물,광주광역시 서구 양동시장2길 17,광주광역시 서구 양동 5-77,35.15313814,126.9024812,,,Y,수산물,"갈치, 조기",,44441
서구,양동수산시장,동광상회,1663,수산물,"광주광역시 서구 천변좌로246번길 16 (양동) 308호,309호","광주광역시 서구 양동 5-254 (양동) 308호,309호",35.15321501,126.901682,062-368-1466,,Y,수산물,갈치,,44441
서구,양동수산시장,민아네,1664,수산물,광주광역시 서구 양동시장1길 16,광주광역시 서구 양동 5-254,35.15338607,126.9026718,,,Y,수산물,"갈치, 조기",,44441
서구,양동수산시장,백운수산,1665,수산물,광주광역시 서구 천변좌로246번길 16 (양동),광주광역시 서구 양동 5-254,35.15341896,126.9026986,,,Y,수산물,갈치,,44441
서구,양동수산시장,보성수산,1666,수산물,광주광역시 서구 천변좌로246번길 16 217호,광주광역시 서구 양동 5-254 217호,35.15304834,126.90202,062-346-3094,,Y,수산물,"고등어,갈치",,44441
서구,양동수산시장,샛별청과,1667,도소매,광주광역시 서구 천변좌로246번길 16,광주광역시 서구 양동 5-254,35.15301325,126.9019932,062-363-1077,,Y,도소매,"사과, 포도",,44441
서구,양동수산시장,선영이네수산,1668,수산물,광주광역시 서구 천변좌로246번길 16,광주광역시 서구 양동 5-254,35.15304395,126.9020361,062-351-8664,,Y,수산물,명태,,44441
서구,양동수산시장,성온수산,1669,수산물,광주광역시 서구 천변좌로246번길 16 B동307호,광주광역시 서구 양동 5-254 B동307호,35.15306808,126.9020468,062-451-8440,,Y,수산물,"조기,고등어,새우",,44441
서구,양동수산시장,송정홍어,1670,수산물,광주광역시 서구 천변좌로246번길 16 양동수산물직판장,광주광역시 서구 양동 5-254 수산시장내 양동수산물직판장,35.1530879,126.9018482,062-363-0775,,Y,수산물,홍어,,44441
서구,양동수산시장,신안수산,1671,수산물,광주광역시 서구 천변좌로246번길 16,광주광역시 서구 양동 5-254,35.15305369,126.9020181,062-365-3177,,Y,수산물,"민물상어, 갈치",,44441
서구,양동수산시장,얼음1번지,1672,도소매,광주광역시 서구 천변좌로246번길 16,광주광역시 서구 양동 5-254,35.15321526,126.9016734,062-366-5045,,Y,도소매,얼음,,44441
서구,양동수산시장,옥분수산,1673,수산물,광주광역시 서구 양동시장3길 14,광주광역시 서구 양동 259-2,35.15277973,126.901801,,,Y,수산물,조기,,44441
서구,양동수산시장,제일방앗간,1676,도소매,광주광역시 서구 양동시장1길 16,광주광역시 서구 양동 5-77번지 1층 1호,35.15313425,126.9025352,062-653-0385,,Y,도소매,"참깨, 참기름",,44441
서구,양동수산시장,조은유통,1677,도소매,"광주광역시 서구 천변좌로246번길 16 수산물직판장1001동210, 211호","광주광역시 서구 양동 5-254 수산물직판장1001동210, 211호",35.15309172,126.9025817,062-351-1374,,Y,도소매,어패류,,44441
서구,양동수산시장,초원고기마을,1678,정육점,광주광역시 서구 천변좌로246번길 16,광주광역시 서구 양동 5-254,35.15298864,126.90268,062-223-5531,,Y,돼지고기 식육점,삼겹살,,44441
서구,양동수산시장,태평양수산,1680,수산물,광주광역시 서구 천변좌로246번길 16,광주광역시 서구 양동 5-254,35.15298864,126.9026686,,,Y,수산물,"생멸치, 고등어, 갈치",,44441
서구,양동수산시장,현대수산,1681,수산물,광주광역시 서구 천변좌로246번길 16,광주광역시 서구 양동 5-254,35.15305066,126.9026042,,,Y,수산물,갈치,,44441
서구,양동수산시장,호남상회,1682,수산물,광주광역시 서구 천변좌로246번길 16,광주광역시 서구 양동 5-254,35.15299174,126.9026686,,,Y,수산물,"멸치, 전어, 조기",,44441
서구,양동수산시장,홍도수산,1683,수산물,광주광역시 서구 천변좌로246번길 11,광주광역시 서구 양동 5-87,35.15297933,126.9022552,062-366-5265,,Y,수산물,낙지,,44441
서구,양동수산시장,한마음유통,1684,도소매,광주광역시 서구 천변좌로246번길 11,광주광역시 서구 양동 5-87,35.15292661,126.9021641,,,Y,도소매,"홍어,떡",,44441
서구,양동수산시장,유일상회,1685,도소매,광주광역시 서구 천변좌로246번길 16 (양동) A-119,광주광역시 서구 양동 5-254 (양동) A-119,35.15330808,126.9017696,062-352-8940,,Y,도소매,명태,,44441
서구,양동수산시장,나주상회,1686,도소매,광주광역시 서구 양동시장2길 18,광주광역시 서구 양동 5-86,35.15304136,126.9023386,062-363-0736,,Y,도소매,"참민어,참농어",,44441
서구,양동수산시장,평광수산,1687,수산물,광주광역시 서구 천변좌로246번길 16,광주광역시 서구 양동 5-254,35.15317162,126.9020086,062-363-8445,,Y,수산물,"목포먹갈치,굴비",,44441
서구,양동수산시장,해광상회,1688,도소매,광주광역시 서구 천변좌로246번길 16(양동),광주광역시 서구 양동 5-254,35.15323675,126.9019365,062-369-2803,,Y,도소매,"새우,꽃게",,44441
서구,양동수산시장,해룡상회,1689,도소매,광주광역시 서구 천변좌로246번길 16(양동),광주광역시 서구 양동 5-254,35.15327707,126.9018948,062-362-3132,,Y,도소매,홍어,,44441
서구,양동수산시장,해창상회,1690,도소매,광주광역시 서구 천변좌로246번길 16(양동),광주광역시 서구 양동 5-254,35.15325846,126.901946,062-361-2025,,Y,도소매,"오징어,새우",,44441
서구,양동수산시장,강진수산,1691,수산물,광주광역시 서구 천변좌로246번길 16(양동),광주광역시 서구 양동 5-254,35.15327164,126.9019062,,,Y,수산물,"꽃게,생선",,44441
서구,양동수산시장,목포상회,1692,도소매,광주광역시 서구 천변좌로 246 목포상회,광주광역시 서구 양동 5-130 목포상회,35.15340777,126.9027086,062-362-3523,,Y,도소매,홍어,,44441
서구,양동수산시장,화순상회,1693,도소매,광주광역시 서구 천변좌로262번길 7-1,광주광역시 서구 양동 5-4,35.15232344,126.9038949,062-369-4633,,Y,도소매,홍어,,44441
서구,양동수산시장,금성상회,1694,도소매,광주광역시 서구 천변좌로246번길 16 A동 101호 (양동) 금성상회,광주광역시 서구 양동 5-254 A동 101호 (양동) 금성상회,35.15329053,126.9017415,062-364-1550,,Y,도소매,민물장어,,44441
서구,양동수산시장,해남상회,1695,도소매,광주광역시 서구 천변좌로 262,광주광역시 서구 양동 5,35.15275329,126.9044272,062-365-1151,,Y,도소매,생선,,44441
서구,양동수산시장,홍어세상,1696,수산물,광주광역시 서구 천변좌로246번길 16(양동),광주광역시 서구 양동 5-254,35.15299667,126.9022733,,,Y,수산물,"홍어,보리굴비",,44441
서구,양동수산시장,무안수산,1697,수산물,광주광역시 서구 천변좌로246번길 16 A동 106호 (양동) 무안수산,광주광역시 서구 양동 5-254 A동 106호 (양동) 무안수산,35.1532789,126.9017309,,,Y,수산물,홍어,,44441
서구,양동수산시장,서부수산,1698,수산물,광주광역시 서구 양동시장2길 12,광주광역시 서구 양동 5-253,35.15331921,126.9015867,062-361-2561,,Y,수산물,"목먹갈치,먹갈치,꼬막",,44441
서구,양동수산시장,부산상회,1699,도소매,광주광역시 서구 천변좌로246번길 16(양동),광주광역시 서구 양동 5-254,35.1532882,126.9017328,062-352-7129,,Y,도소매,"배추,각종야채",,44441
서구,양동수산시장,제일상사,1700,도소매,광주광역시 서구 양동시장2길 12,광주광역시 서구 양동 5-253,35.15330216,126.9015791,062-367-1600,,Y,도소매,"고사리,고추,도라지",,44441
서구,양동수산시장,현옥이네야채,1701,도소매,광주광역시 서구 양동시장3길 8,광주광역시 서구 양동 261-3,35.15311293,126.9013433,,,Y,도소매,"마늘,양파",,44441
서구,양동수산시장,제1강진상회,1702,도소매,광주광역시 서구 양동시장2길 12,광주광역시 서구 양동 5-253,35.15328443,126.9015767,062-367-2845,,Y,도소매,생선,,44441
서구,양동수산시장,전주상회,1703,도소매,광주광역시 서구 천변좌로 262,광주광역시 서구 양동 5,35.15265434,126.9042652,,,Y,도소매,"파래,물미역,매생이,꼬시래기,미여줄기",,44441
서구,양동수산시장,쌍둥이상회,1705,도소매,광주광역시 서구 천변좌로246번길 16(양동),광주광역시 서구 양동 5-254,35.15322124,126.9016695,,,Y,도소매,"갈치,동태",,44441
서구,양동수산시장,혜란토탈수산,1706,수산물,광주광역시 서구 천변좌로246번길 16(양동),광주광역시 서구 양동 5-254,35.15327008,126.9015605,062-351-4949,,Y,수산물,"홍어,무침,굴비",,44441
서구,양동수산시장,광주수산45호,1707,수산물,광주광역시 서구 천변좌로246번길 16(양동),광주광역시 서구 양동 5-254,35.15320005,126.9016873,062-367-4428,,Y,수산물,각종 수산물,,44441
서구,양동수산시장,영신상회,1708,도소매,광주광역시 서구 천변좌로262번길 10-2,광주광역시 서구 양동 5-45,35.15234771,126.9035807,062-352-7595,,Y,도소매,배추,,44441
서구,양동수산시장,수양상회,1709,도소매,광주광역시 서구 양동시장3길 12,광주광역시 서구 양동 260-17,35.15240509,126.9022346,062-363-2339,,Y,도소매,"마늘,생강",,44441
서구,양동수산시장,대경수산,1717,수산물,광주광역시 서구 천변좌로246번길 13,광주광역시 서구 양동 5-96,35.15286796,126.9020959,062-369-5394,,Y,수산물,낙지 등,,44441
서구,양동수산시장,완도상회,1718,도소매,광주광역시 서구 천변좌로246번길 13,광주광역시 서구 양동 5-96,35.15288551,126.9021093,062-363-1154,,Y,도소매,매생이 등,,44441
서구,양동수산시장,홍도홍어,1719,수산물,광주광역시 서구 천변좌로246번길 11,광주광역시 서구 양동 5-87,35.15293266,126.9021724,,,Y,수산물,홍어,,44441
서구,양동수산시장,옥주수산,1722,수산물,광주광역시 서구 양동시장2길 18,광주광역시 서구 양동 5-86,35.15298709,126.9022245,062-368-9179,,Y,수산물,홍어,,44441
서구,양동수산시장,옥주상회,1723,도소매,광주광역시 서구 양동시장2길 18,광주광역시 서구 양동 5-86,35.15298709,126.9022245,,,Y,도소매,먹갈치 등,,44441
서구,양동수산시장,용태상회,1724,도소매,광주광역시 서구 양동시장2길 18,광주광역시 서구 양동 5-86,35.15307185,126.9023234,062-369-0028,,Y,도소매,"홍어,굴비 등",,44441
서구,양동수산시장,지현이네,1725,수산물,광주광역시 서구 천변좌로 238 제다A동 547호,광주광역시 서구 양동 5-101 제다A동 547호,35.15421273,126.9018556,,,Y,수산물,"각종생선 찜,구이",,44441
서구,양동수산시장,함평상회,1726,도소매,광주광역시 서구 천변좌로 262,광주광역시 서구 양동 5,35.15273182,126.9043687,062-363-5850,,Y,도소매,"양파,배추,당근",,44441
서구,양동수산시장,보경상회,1727,도소매,광주광역시 서구 천변좌로246번길 16(양동),광주광역시 서구 양동 5-254,35.15306483,126.90233,,,Y,도소매,각종야채,,44441
서구,양동수산시장,제1장성상회,1728,도소매,광주광역시 서구 양동시장2길 8 제1장성상회,광주광역시 서구 양동 5-99 제1장성상회,35.15361687,126.9014348,,,Y,도소매,각종야채,,44441
서구,양동경열로시장,신발천국,1730,도소매,광주광역시 서구 경열로 144,광주광역시 서구 양동 307-26,35.15391516,126.9010717,,,N,도소매,신발,,44417
서구,양동경열로시장,양동청과,1735,소매,광주광역시 서구 경열로 140,광주광역시 서구 양동 307-61,35.15367165,126.9007626,,,Y,과일,"바나나,체리 등",,44417
서구,양동경열로시장,광남상회,1739,도소매,광주광역시 서구 경열로 144(양동),광주광역시 서구 양동 307-26,35.15404398,126.901139,,,N,도소매,"상추,가지",,44417
서구,양동경열로시장,나주상회,1741,도소매,광주광역시 서구 경열로 142 나주상회,광주광역시 서구 양동 307-27 나주상회,35.15386575,126.9009328,062-369-2750,,N,도소매,고구마대,,44417
서구,양동경열로시장,마을상회,1743,도소매,광주광역시 서구 경열로146번길 3,광주광역시 서구 양동 263-11,35.15370581,126.9011397,,,N,도소매,"당근,양파,파,배추",,44417
서구,양동경열로시장,막둥상회,1744,도소매,광주광역시 서구 양동시장3길 4-1,광주광역시 서구 양동 261-10,35.15348118,126.9012001,062-367-6539,,N,도소매,"가치,마늘",,44417
서구,양동경열로시장,명성야채,1745,도소매,광주광역시 서구 양동시장3길 4-1,광주광역시 서구 양동 261-10,35.15360538,126.9011102,,,N,도소매,"감자,무,배추,호박",,44417
서구,양동경열로시장,무등참기름,1746,도소매,광주광역시 서구 경열로 144,광주광역시 서구 양동 307-26,35.15379167,126.9010571,,,N,도소매,"참기름,마늘,양파,엿기름,보리차,(각종)깨,가루",,44417
서구,양동경열로시장,신안식품,1748,도소매,광주광역시 서구 경열로146번길 3-3,광주광역시 서구 양동 263-52,35.15362551,126.9012148,062-366-7969,,N,도소매,"무,오이,파,마늘,배추",,44417
서구,양동경열로시장,이진상회,1749,도소매,광주광역시 서구 양동시장3길 4-1,광주광역시 서구 양동 261-10,35.1535408,126.9012147,062-365-4885,,N,도소매,배추,,44417
서구,양동경열로시장,영일상회,1750,도소매,광주광역시 서구 경열로 142 ,광주광역시 서구 양동 307-27 ,35.15371983,126.9010015,062-363-3661,,N,도소매,"배추,오이,고추,당근,파프리카",,44417
서구,양동경열로시장,정인유통,1751,도소매,광주광역시 서구 경열로 142 ,광주광역시 서구 양동 307-27,35.15369344,126.9010337,062-366-5115,,N,도소매,"배추,오이,고추,파프리카",,44417
서구,양동경열로시장,황구야채촌,1752,도소매,광주광역시 서구 경열로 142 ,광주광역시 서구 양동 307-27 ,35.15375281,126.9009715,062-363-3330,,N,도소매,"배추,오이,고추,파프리카",,44417
서구,양동경열로시장,남평야채,1757,도소매,광주광역시 서구 경열로 134-1,광주광역시 서구 양동 304-15,35.15330917,126.9003077,,,N,채소,채소,,44417
서구,양동경열로시장,삼정수산,1758,도소매,광주광역시 서구 경열로 134-1,광주광역시 서구 양동 304-15,35.15332572,126.9003296,062-361-5354,,N,수산물,홍어,,44417
서구,양동경열로시장,행운반찬,1764,소매,광주광역시 서구 경열로 138,광주광역시 서구 양동 307-43,35.15352835,126.9005804,062-653-1314,,N,식료품,"반찬, 탕",,44417
서구,양동경열로시장,보경상회,1769,채소가게,광주광역시 서구 양동시장3길 8,광주광역시 서구 양동 261,35.15374266,126.9012391,,,N,채소,양파.무,,44417
서구,양동경열로시장,혜란이네 야채,1771,야채도소매,광주광역시 서구 경열로 146,광주광역시 서구 양동 263-7,35.15388805,126.9011909,062-363-5137,,N,도소매,고사리.깻잎.상추,,44417
서구,양동경열로시장,제1장성상회,1772,채소가게,광주광역시 서구 양동시장3길 8,광주광역시 서구 양동 261,35.15356752,126.9013505,,,N,채소,무,,44417
서구,양동경열로시장,부산상회,1773,채소,광주광역시 서구 양동시장3길 8,광주광역시 서구 양동 261-3,35.15323855,126.9012694,062-352-7129,,N,채소,배추.파,,44417
서구,양동경열로시장,현옥이네야채,1774,채소,광주광역시 서구 양동시장3길 8,광주광역시 서구 양동 261-3,35.15321866,126.901288,062-363-7647,,N,채소,각종야채(상추.깻잎.오이.고추),,44417
서구,양동경열로시장,무등축산유통,1775,정육점,광주광역시 서구 양동시장2길 4,광주광역시 서구 양동 263-4,35.15417955,126.901497,062-362-8560,,N,정육점,목살.삼겹살,,44417
서구,양동경열로시장,완도상회,1777,도소매,광주광역시 서구 양동시장3길 2,광주광역시 서구 양동 263-51,35.15363612,126.9012917,062-364-8036,,N,야채,"감자,고구마,야채",,44417
서구,양동경열로시장,광주광역시상회,1778,도소매,광주광역시 서구 양동시장3길 2,광주광역시 서구 양동 263-51,35.15365878,126.901303,,,N,야채,"대파,생강,당근,양파",,44417
서구,양동경열로시장,동원상회,1779,도소매,광주광역시 서구 양동시장3길 2-1,광주광역시 서구 양동 263-50 ,35.15393816,126.9013705,062-365-2176,,N,채소,"알타리,열무",,44417
서구,양동경열로시장,은하수상회,1780,도소매,광주광역시 서구 양동시장2길 6 ,광주광역시 서구 양동 263-10,35.15382555,126.9014223,062-369-1769,,N,채소,각종야채,,44417
서구,양동경열로시장,해남상회,1781,도소매,광주광역시 서구 양동시장2길 6 ,광주광역시 서구 양동 263-10,35.15383742,126.9014301,,,N,채소,"쪽파,각종야채",,44417
서구,양동경열로시장,오바상회,1782,도소매,광주광역시 서구 양동시장2길 6 ,광주광역시 서구 양동 263-10,35.1538638,126.9014397,062-365-0155,,N,야채,쪽파,,44417
서구,양동경열로시장,은영상회,1783,도소매,광주광역시 서구 양동시장2길 6,광주광역시 서구 양동 263-10,35.15388425,126.9014452,,,N,채소,각종야채,,44417
서구,양동경열로시장,송학축산,1790,정육점,광주광역시 서구 경열로 148번길,광주광역시 서구 양동 263-5,35.15411264,126.9013303,062-351-1411,,N,정육점,고기,,44417
서구,양동경열로시장,참한우마트,1793,정육점,광주광역시 서구 경열로 146번길,광주광역시 서구 양동 263-7,35.15401682,126.9012529,062-363-9799,,N,정육점,고기,,44417
서구,양동산업용품시장,동광천막기업,1806,도소매,광주광역시 서구 독립로 179,광주광역시 서구 양동 45-2,35.14965229,126.9045606,062-361-0842,,N,도소매,"천막, 파이프",,44448
서구,양동산업용품시장,금호꽃화원,1807,도소매,광주광역시 서구 독립로185번길 1,광주광역시 서구 양동 47-24,35.14983978,126.9048389,062-361-2129,,N,도소매,꽃,,44448
서구,양동산업용품시장,노블레스헤어,1808,도소매,광주광역시 서구 독립로 187,광주광역시 서구 양동 73-2,35.15109218,126.9066365,,,N,도소매,커트,,44448
서구,양동산업용품시장,아주커치킨,1809,도소매,광주광역시 서구 독립로 187,광주광역시 서구 양동 73-2,35.15114317,126.9067029,062-363-1292,,N,도소매,치킨,,44448
서구,양동산업용품시장,해남천막,1865,도소매,광주광역시 서구 천변좌로 284,광주광역시 서구 양동 61-5,35.1515022,126.9062019,062-363-5447,,N,도소매,천막,,44449
