시군구,시장명,점포명,점포(ID),분류,소재지도로명주소,소재지지번주소,위도,경도,전화번호,홈페이지,배달서비스,취급품목,주력상품,비고,데이터기준일자
북구,말바우시장,일등방앗간,810,도소매,광주광역시 북구 동문대로85번길 52,광주광역시 북구 우산동 185-12,35.17285928,126.9207278,062-263-8258,,N,방앗간,"참기름, 쌀",,2021-09-16
북구,말바우시장,제일방앗간,811,도소매,광주광역시 북구 동문대로85번길 31,광주광역시 북구 우산동 189-27,35.1722716,126.9218389,062-261-2469,,N,방앗간,"참기름,검은쌀",,2021-09-16
북구,말바우시장,제일상회,812,도소매,광주광역시 북구 동문대로85번길 31,광주광역시 북구 우산동 189-27,35.17228784,126.9217947,,,N,도소매,고추,,2021-09-16
북구,말바우시장,춘광교회,813,교회,광주광역시 북구 동문대로85번길 51,광주광역시 북구 우산동 186-7,35.17261144,126.9206954,062-264-8543,,N,개신교,X,,2021-09-16
북구,말바우시장,풍미상회,814,도소매,광주광역시 북구 동문대로85번길 31,광주광역시 북구 우산동 189-27,35.17226168,126.9218698,,,N,반찬,"고추젓,풍미젓",,2021-09-16
북구,말바우시장,혜연의류,815,도소매,광주광역시 북구 동문대로85번길 31,광주광역시 북구 우산동 189-27,35.17228784,126.9218565,,,N,의류,생활복,,2021-09-16
북구,말바우시장,화순상회,816,도소매,광주광역시 북구 동문대로85번길 31,광주광역시 북구 우산동 189-27,35.17229235,126.9218543,,,N,도소매,콩나물,,2021-09-16
북구,말바우시장,동서울구제,817,도소매,광주광역시 북구 서방로 69-2,광주광역시 북구 우산동 186-15,35.1720606,126.9206204,,,N,도소매,옷,,2021-09-16
북구,말바우시장,영진비니루,818,도소매,광주광역시 북구 서방로 69-2,광주광역시 북구 우산동 186-15,35.17208816,126.9206084,,,N,도소매,"비닐,목장감",,2021-09-16
북구,말바우시장,청과마트,819,도소매,광주광역시 북구 서방로 69-2,광주광역시 북구 우산동 186-15,35.17208728,126.9205965,062-264-5864,,N,도소매,과일,,2021-09-16
북구,말바우시장,서문양복점,820,도소매,광주광역시 북구 서방로 69-1,광주광역시 북구 우산동 186-22,35.17227134,126.9204436,062-265-0951,,N,도소매,양복,,2021-09-16
북구,말바우시장,명품프라자,821,도소매,광주광역시 북구 서방로73번길 19,광주광역시 북구 우산동 185-14,35.17279012,126.9210304,,,N,도소매,옷,,2021-09-16
북구,말바우시장,신흥보석,822,도소매,광주광역시 북구 서방로 67-2,광주광역시 북구 우산동 186-23,35.17224961,126.9203333,062-267-3722,,N,도소매,"귀금속, 시계",,2021-09-16
북구,말바우시장,아름다운집,823,도소매,광주광역시 북구 서방로 67-2,광주광역시 북구 우산동 186-23,35.17224793,126.9203148,,,N,도소매,구제옷,,2021-09-16
북구,말바우시장,안젤리나졸리,824,도소매,광주광역시 북구 서방로 67-1,광주광역시 북구 우산동 186-38,35.17245889,126.9201866,062-268-7060,,N,도소매,옷,,2021-09-16
북구,말바우시장,우리의한의원,825,도소매,광주광역시 북구 서방로 65,광주광역시 북구 우산동 186-37,35.17246184,126.9200753,062-411-9900,,N,도소매,한의원,,2021-09-16
북구,말바우시장,지니노래연습장,826,도소매,광주광역시 북구 서방로 63,광주광역시 북구 우산동 186-36,35.17242806,126.9199497,,,N,도소매,노래방,,2021-09-16
북구,말바우시장,남도청과,827,도소매,광주광역시 북구 서방로 63,광주광역시 북구 우산동 186-36,35.17243902,126.9199605,062-266-3664,,N,도소매,과일,,2021-09-16
북구,말바우시장,일흥원한약방,828,도소매,광주광역시 북구 서방로 64,광주광역시 북구 중흥동 288-36,35.1722546,126.9197363,062-525-1218,,N,도소매,한약,,2021-09-16
북구,말바우시장,치킨바보,829,도소매,광주광역시 북구 서방로 59-2,광주광역시 북구 우산동 172-14,35.17259399,126.9196346,,,N,도소매,치킨,,2021-09-16
북구,말바우시장,은빛세상노인복지센터,830,도소매,광주광역시 북구 서방로 59-2,광주광역시 북구 우산동 172-14,35.17259457,126.9196253,062-269-6590,,N,도소매,노인센터,,2021-09-16
북구,말바우시장,광일계란,831,도소매,광주광역시 북구 서방로 59,광주광역시 북구 우산동 172-17,35.17269738,126.9194281,062-261-2082,,N,도소매,계란,,2021-09-16
북구,말바우시장,콩새네농장,832,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17307822,126.9203742,,,N,도소매,"고구마,대파",,2021-09-16
북구,말바우시장,담양버섯농장,833,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17310514,126.9203718,,,N,도소매,버섯,,2021-09-16
북구,말바우시장,벌교인삼상회,834,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17311564,126.9203782,,,N,도소매,"마,더덕,우엉",,2021-09-16
북구,말바우시장,완도수산홍어,835,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17312877,126.9203839,,,N,도소매,홍어,,2021-09-16
북구,말바우시장,행복과일,836,도소매,광주광역시 북구 서방로81번길 27,광주광역시 북구 우산동 190-2,35.17313599,126.9203863,,,N,도소매,각종 과일,,2021-09-16
북구,말바우시장,영풍채소,837,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17314387,126.9204449,,,N,도소매,각종 채소,,2021-09-16
북구,말바우시장,대산미인,838,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17314716,126.9204104,,,N,도소매,옷,,2021-09-16
북구,말바우시장,은아상회,839,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17311761,126.9204457,,,N,도소매,각종 채소,,2021-09-16
북구,말바우시장,굴비참조기전문,840,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17312024,126.9204377,,,N,도소매,참굴비,,2021-09-16
북구,말바우시장,원앙방앗간,841,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17309594,126.9204361,062-262-8318,,N,도소매,"귀리,녹두",,2021-09-16
북구,말바우시장,계림쌀상회,842,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17309201,126.9204313,,,N,도소매,각종 채소,,2021-09-16
북구,말바우시장,무장아찌,843,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17309332,126.9204345,,,N,도소매,무장아찌,,2021-09-16
북구,말바우시장,목포생물수산,844,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.173071,126.9204216,,,N,도소매,"갈치,대하새우",,2021-09-16
북구,말바우시장,완도건어물,845,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17306706,126.9204152,,,N,도소매,멸치,,2021-09-16
북구,말바우시장,순화숙녀복,846,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17306115,126.9204088,,,N,도소매,옷,,2021-09-16
북구,말바우시장,목포젓갈,847,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17304999,126.9203991,062-265-5990,,N,도소매,"장조림,젓갈",,2021-09-16
북구,말바우시장,스타카토,848,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17304211,126.9203887,,,N,도소매,각종 채소,,2021-09-16
북구,말바우시장,모닝사우나,849,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17303948,126.9203815,,,N,도소매,사우나,,2021-09-16
북구,말바우시장,모자나라,850,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17304473,126.9203742,062-261-2774,,N,도소매,"모자,가방",,2021-09-16
북구,말바우시장,고흥남양수산,851,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17304473,126.9203614,,,N,도소매,멸치,,2021-09-16
북구,말바우시장,지산골상회,852,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17311302,126.9202754,,,N,도소매,"파프리카,대파",,2021-09-16
북구,말바우시장,장흥득량만낙지,853,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17312352,126.9202786,062-268-6644,,N,도소매,낙지,,2021-09-16
북구,말바우시장,종합화장품,854,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17314453,126.9202827,,,N,도소매,화장품,,2021-09-16
북구,말바우시장,명진수산,855,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17316029,126.9202883,,,N,도소매,"낙지,문어,갈치",,2021-09-16
북구,말바우시장,대길방앗간,856,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17316882,126.9202947,,,N,도소매,각종 가루,,2021-09-16
북구,말바우시장,청룡상회,857,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17316882,126.9203196,,,N,도소매,멸치,,2021-09-16
북구,말바우시장,금산인삼,858,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17316948,126.9203228,,,N,도소매,"더덕,연근",,2021-09-16
북구,말바우시장,신안젓갈,859,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17316226,126.9203421,,,N,도소매,젓갈,,2021-09-16
북구,말바우시장,빛고을상사,860,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17313337,126.9203453,,,N,도소매,"토란,대추",,2021-09-16
북구,말바우시장,은주네반찬,861,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17312221,126.9203405,,,N,도소매,각종 반찬,,2021-09-16
북구,말바우시장,비아상회,862,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17310645,126.9203397,,,N,도소매,"연근줄기,배추",,2021-09-16
북구,말바우시장,현대축산,863,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17310185,126.9203003,062-269-1350,,N,도소매,각종 건어물,,2021-09-17
북구,말바우시장,현대건어물,864,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17310514,126.9202987,,,N,축산물,돼지고기,,2021-09-17
북구,말바우시장,현대수산,865,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17310908,126.9202714,,,N,수산물,고등어.조기,,2021-09-17
북구,말바우시장,담양순대국밥,866,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17318458,126.9202521,062-266-1972,,N,음식점,순대국밥,,2021-09-17
북구,말바우시장,나주축산,867,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17320034,126.9202425,062-251-0380,,N,축산,돼지고기,,2021-09-17
북구,말바우시장,제일수산,868,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17319574,126.9202264,,,N,수산물,고등어.조기.병어,,2021-09-17
북구,말바우시장,자연산회 포장전문,869,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17318918,126.9202072,,,N,음식점,광어회.농어회,,2021-09-17
북구,말바우시장,영진닭집,870,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17318392,126.9201863,,,N,도소매,닭,,2021-09-17
북구,말바우시장,청년야채,871,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.1731813,126.9201782,,,N,농산물,배추.연근,,2021-09-17
북구,말바우시장,휴대폰사진 즉석인화,872,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17315372,126.9201678,,,N,도소매,즉석사진,,2021-09-17
북구,말바우시장,말바우 국밥,873,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17313337,126.9201638,062-262-4282,,N,음식점,머리국밥.콩나물국밥,,2021-09-17
북구,말바우시장,광주축산,874,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17312286,126.9201558,,,N,축산물,돼지고기,,2021-09-17
북구,말바우시장,버들 베이커리,875,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17311695,126.9201815,,,N,빵집,피자빵.앙금빵,,2021-09-17
북구,말바우시장,신안수산,876,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17310908,126.9201983,,,N,수산물,고등어.조기,,2021-09-17
북구,말바우시장,건어물,877,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17310382,126.9202128,,,N,도소매,말린새우.멸치,,2021-09-17
북구,말바우시장,조기 생선,878,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.1730762,126.9201798,,,N,수산물,조기.고등어,,2021-09-17
북구,말바우시장,청송의류,879,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17306469,126.9201992,,,N,도소매,각종의류,,2021-09-17
북구,말바우시장,청송슈퍼,880,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17306414,126.9202261,,,N,도소매,각종식료품,,2021-09-17
북구,말바우시장,그릇 백화점,881,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17305537,126.9202569,062-265-8556,,N,도소매,그릇,,2021-09-17
북구,말바우시장,국향 중화요리,882,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17299179,126.9201101,062-263-2620,,N,음식점,짜장면.짬뽕,,2021-09-17
북구,말바우시장,곡성그릇 상집,883,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17299618,126.9201288,,,N,도소매,그릇.상,,2021-09-17
북구,말바우시장,과일 생즙,884,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17298631,126.9201503,,,N,도소매,홍삼,,2021-09-17
북구,말바우시장,우산건강원,885,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17298741,126.920157,,,N,도소매,각종건강즙,,2021-09-17
북구,말바우시장,고흥식당,886,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17298412,126.9201624,,,N,음식점,산닭튀김,,2021-09-17
북구,말바우시장,말바우신발,887,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17297864,126.9201805,,,N,신발,신발,,2021-09-17
북구,말바우시장,통영굴수협22번,888,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17297206,126.9201966,,,N,수산물,굴,,2021-09-17
북구,말바우시장,담양채소,889,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17296822,126.9202147,,,N,채소,고사리,,2021-09-17
북구,말바우시장,무공해콩나물,890,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17295945,126.9202469,,,N,채소,콩나물,,2021-09-17
북구,말바우시장,말바우간갈치,891,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17287011,126.9200846,,,N,수산물,갈치,,2021-09-17
북구,말바우시장,화순건어물,892,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17292821,126.9200859,,,N,건어물,"멸치,건새우",,2021-09-17
북구,말바우시장,번데기,893,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.1729441,126.9200973,,,N,번데기,번데기,,2021-09-17
북구,말바우시장,말바우전집,894,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17295726,126.9200973,,,N,전집,"각종전,김치",,2021-09-17
북구,말바우시장,완도금일건어물,895,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17296164,126.9201221,062-269-4672,,N,건어물,"멸치,건새우",,2021-09-17
북구,말바우시장,담양수산,896,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17295421,126.9201653,,,N,수산물,"갈치,병어,조기",,2021-09-17
북구,말바우시장,자라봉국밥,897,음식점,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.1729434,126.9201835,062-268-3302,,N,한식,국밥,,2021-09-17
북구,말바우시장,미곡방앗간,898,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17293867,126.9202116,062-263-5949,,N,방앗간,"참기름,참깨",,2021-09-17
북구,말바우시장,2층신발,899,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17290826,126.9202331,,,N,신발,신발,,2021-09-17
북구,말바우시장,바우란제리,900,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17287785,126.9202182,,,N,란제리,"속옷,모자",,2021-09-17
북구,말바우시장,바우화장품,901,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17284676,126.9202149,,,N,화장품,화장품,,2021-09-17
북구,말바우시장,통일버섯,902,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.1729265,126.920343,,,N,야채,"버섯,오이,고추",,2021-09-17
북구,말바우시장,윤미생선,903,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17296029,126.9203281,,,N,수산물,"조기,병어,게",,2021-09-17
북구,말바우시장,통일로약국,904,약국,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17291907,126.9203166,062-268-1002,,N,약국,약국,,2021-09-17
북구,말바우시장,하니헤어샵,905,미용실,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17287852,126.9202942,,,N,미용실,미용실,,2021-09-17
북구,말바우시장,기능성보정속옷,906,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17283324,126.9202802,,,N,속옷,보정속옷,,2021-09-17
북구,말바우시장,한과배기,907,도소매,광주광역시 북구 중문로10번길 42-1,광주광역시 북구 우산동 185-19,35.17300808,126.9207028,062-470-5959,,Y,한과,한과,,2021-09-17
북구,말바우시장,바싹,908,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17285244,126.9203373,062-470-5959,,Y,한과,한과,,2021-09-17
북구,말바우시장,남원상집,909,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17286238,126.9203366,,,N,상집,"상,병풍",,2021-09-17
북구,말바우시장,여수수산,910,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17286882,126.9203373,062-267-9038,,N,수산,홍어,,2021-09-17
북구,말바우시장,카페수,911,카페,광주광역시 북구 중문로10번길 36,광주광역시 북구 우산동 185-27,35.17320889,126.9203111,,,N,카페,커피,,2021-09-17
북구,말바우시장,고려제분소,912,한약방,광주광역시 북구 동문대로85번길 37,광주광역시 북구 우산동 189-4,35.17245151,126.921488,,,N,환/가루,"민들레,느릅나무",,2021-09-17
북구,말바우시장,또래분식,913,음식점,광주광역시 북구 동문대로85번길 39,광주광역시 북구 우산동 189-2,35.17250318,126.9213328,062-262-0632,,N,종합분식,"전, 떡볶이",,2021-09-17
북구,말바우시장,말바우제빵소,914,베이커리,광주광역시 북구 동문대로85번길 39 / 1층 제빵소,광주광역시 북구 우산동 189-2 / 1층 제빵소,35.17240784,126.9213272,,,Y,베이커리,빵,,2021-09-17
북구,말바우시장,보물섬,915,도소매,광주광역시 북구 동문대로85번길 39 / 1층 제빵소,광주광역시 북구 우산동 189-2 / 1층 제빵소,35.17239246,126.9213342,,,N,의류,생활복,,2021-09-17
북구,말바우시장,은영이네과일,916,도소매,광주광역시 북구 서방로 89,광주광역시 북구 우산동 232-11,35.17121391,126.9223547,,,Y,청과,"사과,배",,2021-09-17
북구,말바우시장,은주네,917,중고점,광주광역시 북구 서방로 89,광주광역시 북구 우산동 232-11,35.1712081,126.9224072,,,N,골동품,탁상,,2021-09-17
북구,말바우시장,잡화,918,도소매,광주광역시 북구 서방로 89,광주광역시 북구 우산동 232-11,35.171193,126.9223817,,,N,잡화,"고무장갑, 수세미",,2021-09-17
북구,말바우시장,준우네상점,919,도소매,광주광역시 북구 서방로 89,광주광역시 북구 우산동 232-11,35.17116513,126.9223973,,,N,청과,"사과, 배",,2021-09-17
북구,말바우시장,찹쌀도너츠,920,베이커리,광주광역시 북구 서방로 89,광주광역시 북구 우산동 232-11,35.17115235,126.9223674,,,N,베이커리,찹쌀도너츠,,2021-09-17
북구,말바우시장,하남배추,921,도소매,광주광역시 북구 서방로 89,광주광역시 북구 우산동 232-11,35.17123827,126.9221311,,,N,도소매,배추,,2021-09-17
북구,말바우시장,호남홍어,922,수산물,광주광역시 북구 서방로 89,광주광역시 북구 우산동 232-11,35.17121871,126.9221898,,,N,수산물,홍어,,2021-09-17
북구,말바우시장,홍영숙란제리,923,도소매,광주광역시 북구 서방로 89,광주광역시 북구 우산동 232-11,35.17114224,126.9223313,,,N,도소매,"속옷,란제리",,2021-09-17
북구,말바우시장,화순의류,924,의류,광주광역시 북구 서방로 89,광주광역시 북구 우산동 232-11,35.17118492,126.922564,,,N,의류,생활복,,2021-09-17
북구,말바우시장,황금벼슬,925,음식점,광주광역시 북구 동문대로85번길 33,광주광역시 북구 우산동 189-6,35.17243248,126.9216658,062-523-8584,,N,음식점,"고기,육류",,2021-09-17
북구,말바우시장,꿈을파는빈티지샵,926,도소매,광주광역시 북구 서방로 55,광주광역시 북구 우산동 172-18,35.17286399,126.919112,,,N,도소매,옷,,2021-09-17
북구,말바우시장,은하방의상실,927,도소매,광주광역시 북구 중문로10번길 15-2,광주광역시 북구 우산동 174-24,35.17359622,126.9194118,,,N,도소매,옷,,2021-09-17
북구,말바우시장,미농농약사,928,도소매,광주광역시 북구 중문로10번길 21-1,광주광역시 북구 우산동 174-23,35.17349159,126.9195332,062-261-9734,,N,도소매,농약,,2021-09-17
북구,말바우시장,성현컴퓨터세탁,929,세탁,광주광역시 북구 중문로10번길 21-1,광주광역시 북구 우산동 174-23,35.17348341,126.9195217,062-266-6934,,N,세탁,빨래,,2021-09-17
북구,말바우시장,은진의상,930,도소매,광주광역시 북구 중문로10번길 25-2,광주광역시 북구 우산동 174-16,35.17347516,126.9199396,062-264-5983,,N,도소매,옷,,2021-09-17
북구,말바우시장,영광식당,931,음식점,광주광역시 북구 중문로10번길 30,광주광역시 북구 우산동 173-31,35.17333025,126.9200241,,,N,음식점,닭음식,,2021-09-17
북구,말바우시장,고흥어부네회수산,932,음식점,광주광역시 북구 동문대로85번길 7,광주광역시 북구 우산동 232-3,35.17168523,126.922758,062-262-3777,,N,음식점,회,,2021-09-17
북구,말바우시장,완도아저씨,933,도소매,광주광역시 북구 동문대로85번길 7,광주광역시 북구 우산동 232-3,35.1717011,126.9227527,,,N,도소매,"멸치, 건어물",,2021-09-17
북구,말바우시장,옛날팥죽,934,음식점,광주광역시 북구 동문대로 93,광주광역시 북구 우산동 231-32,35.17179224,126.9220235,,,N,음식점,팥죽,,2021-09-17
북구,말바우시장,고향식당,935,음식점,광주광역시 북구 동문대로 93,광주광역시 북구 우산동 231-32,35.1718958,126.9221001,062-264-1203,,N,음식점,"닭백숙, 상겹살,잔치국수",,2021-09-17
